"Dolphin.ID","Observation.Date","birthdate","pregID","pregnant","lactID","lactating","cycID","cycling","age","mature","possiblycyc"
"LIT",1997-08-08,1987-11-01,"0",0,"0",0,"0",0,9.76865160848734,"no",0
"LIT",1997-08-15,1987-11-01,"0",0,"0",0,"0",0,9.78781656399726,"no",0
"LIT",1997-08-16,1987-11-01,"0",0,"0",0,"0",0,9.79055441478439,"no",0
"LIT",1997-08-30,1987-11-01,"0",0,"0",0,"0",0,9.82888432580424,"no",0
"LIT",1997-11-14,1987-11-01,"0",0,"0",0,"0",0,10.0369609856263,"no",0
"LIT",1998-05-04,1987-11-01,"0",0,"0",0,"0",0,10.5051334702259,"no",0
"LIT",1998-05-30,1987-11-01,"0",0,"0",0,"0",0,10.5763175906913,"no",0
"LIT",1998-06-19,1987-11-01,"0",0,"0",0,"0",0,10.631074606434,"no",0
"LIT",1998-08-03,1987-11-01,"0",0,"0",0,"0",0,10.7542778918549,"no",0
"LIT",1998-08-10,1987-11-01,"0",0,"0",0,"0",0,10.7734428473648,"no",0
"LIT",1999-07-12,1987-11-01,"0",0,"0",0,"0",0,11.6933607118412,"yes",1
"LIT",1999-08-31,1987-11-01,"0",0,"0",0,"0",0,11.8302532511978,"yes",1
"LIT",2000-09-14,1987-11-01,"0",0,"0",0,"0",0,12.870636550308,"yes",1
"LIT",2000-10-16,1987-11-01,"0",0,"0",0,"0",0,12.9582477754962,"yes",1
"LIT",2001-06-28,1987-11-01,"0",0,"0",0,"0",0,13.6563997262149,"yes",1
"LIT",2001-07-01,1987-11-01,"0",0,"0",0,"0",0,13.6646132785763,"yes",1
"LIT",2001-07-06,1987-11-01,"0",0,"0",0,"0",0,13.678302532512,"yes",1
"LIT",2001-07-09,1987-11-01,"0",0,"0",0,"0",0,13.6865160848734,"yes",1
"LIT",2001-08-02,1987-11-01,"0",0,"0",0,"0",0,13.7522245037645,"yes",1
"LIT",2001-10-17,1987-11-01,"0",0,"0",0,"0",0,13.9603011635866,"yes",1
"LIT",2001-11-10,1987-11-01,"0",0,"0",0,"0",0,14.0260095824778,"yes",1
"LIT",2002-05-20,1987-11-01,"0",0,"0",0,"0",0,14.54893908282,"yes",1
"LIT",2002-06-10,1987-11-01,"0",0,"0",0,"0",0,14.6064339493498,"yes",1
"LIT",2002-07-30,1987-11-01,"0",0,"0",0,"0",0,14.7433264887064,"yes",1
"LIT",2002-09-18,1987-11-01,"0",0,"0",0,"0",0,14.880219028063,"yes",1
"LIT",2002-09-19,1987-11-01,"0",0,"0",0,"0",0,14.8829568788501,"yes",1
"LIT",2002-10-19,1987-11-01,"0",0,"0",0,"0",0,14.9650924024641,"yes",1
"LIT",2002-12-04,1987-11-01,"0",0,"0",0,"0",0,15.0910335386721,"yes",1
"LIT",2003-09-03,1987-11-01,"0",0,"0",0,"0",0,15.8384668035592,"yes",1
"LIT",2003-09-04,1987-11-01,"0",0,"0",0,"0",0,15.8412046543463,"yes",1
"LIT",2003-09-28,1987-11-01,"0",0,"0",0,"0",0,15.9069130732375,"yes",1
"LIT",2003-10-12,1987-11-01,"0",0,"0",0,"0",0,15.9452429842574,"yes",1
"LIT",2004-06-26,1987-11-01,"0",0,"0",0,"0",0,16.6516084873374,"yes",1
"LIT",2004-09-02,1987-11-01,"0",0,"0",0,"0",0,16.8377823408624,"yes",1
"LIT",2004-10-05,1987-11-01,"0",0,"0",0,"0",0,16.9281314168378,"yes",1
"LIT",2005-05-08,1987-11-01,"0",0,"0",0,"0",0,17.5167693360712,"yes",1
"LIT",2005-08-10,1987-11-01,"0",0,"0",0,"0",0,17.7741273100616,"yes",1
"LIT",2005-11-19,1987-11-01,"0",0,"0",0,"0",0,18.0506502395619,"yes",1
"LIT",2006-08-01,1987-11-01,"0",0,"0",0,"0",0,18.7488021902806,"yes",1
"LIT",2006-08-04,1987-11-01,"0",0,"0",0,"0",0,18.757015742642,"yes",1
"LIT",2006-08-13,1987-11-01,"0",0,"0",0,"0",0,18.7816563997262,"yes",1
"LIT",2006-08-29,1987-11-01,"0",0,"0",0,"0",0,18.8254620123203,"yes",1
"LIT",2006-09-16,1987-11-01,"0",0,"0",0,"0",0,18.8747433264887,"yes",1
"LIT",2007-05-25,1987-11-01,"0",0,"0",0,"0",0,19.5619438740589,"yes",1
"LIT",2009-07-17,1987-11-01,"0",0,"0",0,"0",0,21.7084188911704,"yes",1
"LIT",2009-08-01,1987-11-01,"0",0,"0",0,"0",0,21.7494866529774,"yes",1
"LIT",2009-09-15,1987-11-01,"0",0,"0",0,"0",0,21.8726899383984,"yes",1
"LIT",2009-09-17,1987-11-01,"0",0,"0",0,"0",0,21.8781656399726,"yes",1
"LIT",2010-05-11,1987-11-01,"0",0,"0",0,"NAN",1,22.5242984257358,"yes",1
"LIT",2010-05-12,1987-11-01,"0",0,"0",0,"NAN",1,22.5270362765229,"yes",1
"LIT",2010-07-29,1987-11-01,"0",0,"0",0,"NAN",1,22.7405886379192,"yes",1
"LIT",2010-12-06,1987-11-01,"NAN",1,"0",0,"0",0,23.0965092402464,"yes",0
"LIT",2011-05-28,1987-11-01,"NAN",1,"0",0,"0",0,23.5701574264203,"yes",0
"LIT",2011-09-15,1987-11-01,"NAN",1,"0",0,"0",0,23.8713210130048,"yes",0
"LIT",2011-10-23,1987-11-01,"0",0,"NAN",1,"0",0,23.9753593429158,"yes",0
"LIT",2011-10-24,1987-11-01,"0",0,"NAN",1,"0",0,23.9780971937029,"yes",0
"LIT",2011-10-28,1987-11-01,"0",0,"NAN",1,"0",0,23.9890485968515,"yes",0
"LIT",2011-11-04,1987-11-01,"0",0,"NAN",1,"0",0,24.0082135523614,"yes",0
"LIT",2011-11-05,1987-11-01,"0",0,"NAN",1,"0",0,24.0109514031485,"yes",0
"LIT",2012-07-09,1987-11-01,"0",0,"0",0,"0",0,24.6872005475702,"yes",1
"LIT",2013-05-23,1987-11-01,"0",0,"0",0,"0",0,25.5578370978782,"yes",1
"LIT",2013-09-19,1987-11-01,"0",0,"0",0,"0",0,25.8836413415469,"yes",1
"LIT",2013-09-20,1987-11-01,"0",0,"0",0,"0",0,25.886379192334,"yes",1
"LIT",2013-09-30,1987-11-01,"0",0,"0",0,"0",0,25.9137577002053,"yes",1
"LIT",2013-10-25,1987-11-01,"0",0,"0",0,"0",0,25.9822039698836,"yes",1
"LIT",2014-07-02,1987-11-01,"0",0,"0",0,"0",0,26.6666666666667,"yes",1
"LIT",2014-10-16,1987-11-01,"0",0,"0",0,"0",0,26.9568788501027,"yes",1
"LIT",2014-10-17,1987-11-01,"0",0,"0",0,"0",0,26.9596167008898,"yes",1
"LIT",2015-04-27,1987-11-01,"0",0,"0",0,"0",0,27.4852840520192,"yes",1
"LIT",2015-06-28,1987-11-01,"0",0,"0",0,"0",0,27.6550308008214,"yes",1
"LIT",2015-07-03,1987-11-01,"0",0,"0",0,"0",0,27.668720054757,"yes",1
"LIT",2015-07-18,1987-11-01,"0",0,"0",0,"0",0,27.709787816564,"yes",1
"LIT",2015-07-22,1987-11-01,"0",0,"0",0,"0",0,27.7207392197125,"yes",1
"LIT",2015-07-30,1987-11-01,"0",0,"0",0,"0",0,27.7426420260096,"yes",1
"LIT",2015-10-28,1987-11-01,"0",0,"0",0,"0",0,27.9890485968515,"yes",1
"LIT",2016-08-14,1987-11-01,"0",0,"0",0,"0",0,28.7857631759069,"yes",1
"LIT",2017-05-17,1987-11-01,"0",0,"0",0,"0",0,29.5414099931554,"yes",1
"LIT",2017-05-30,1987-11-01,"0",0,"0",0,"0",0,29.5770020533881,"yes",1
"LIT",2017-07-07,1987-11-01,"0",0,"0",0,"0",0,29.6810403832991,"yes",1
"LIT",2019-05-28,1987-11-01,"0",0,"0",0,"0",0,31.5701574264203,"yes",1
"LIT",2019-05-31,1987-11-01,"0",0,"0",0,"0",0,31.5783709787817,"yes",1
"LIT",2019-06-13,1987-11-01,"0",0,"0",0,"0",0,31.6139630390144,"yes",1
"LIT",2019-07-01,1987-11-01,"0",0,"0",0,"0",0,31.6632443531828,"yes",1
"LIT",2019-08-05,1987-11-01,"0",0,"0",0,"0",0,31.7590691307324,"yes",1
"LIT",2019-10-09,1987-11-01,"0",0,"0",0,"0",0,31.937029431896,"yes",1
"LIT",2022-04-15,1987-11-01,"PCO",1,"0",0,"0",0,34.4531143052704,"yes",0
"LIT",2022-04-21,1987-11-01,"PCO",1,"0",0,"0",0,34.4695414099932,"yes",0
"LIT",2022-06-13,1987-11-01,"PCO",1,"0",0,"0",0,34.6146475017112,"yes",0
"LIT",2022-07-05,1987-11-01,"PCO",1,"0",0,"0",0,34.6748802190281,"yes",0
"LIT",2022-07-08,1987-11-01,"PCO",1,"0",0,"0",0,34.6830937713895,"yes",0
"LIT",2022-09-28,1987-11-01,"PCO",1,"0",0,"0",0,34.9075975359343,"yes",0
"LIT",2023-05-03,1987-11-01,"0",0,"PCO",1,"0",0,35.501711156742,"yes",0
"LIT",2023-05-17,1987-11-01,"0",0,"PCO",1,"0",0,35.5400410677618,"yes",0
"LIT",2023-06-19,1987-11-01,"0",0,"PCO",1,"0",0,35.6303901437372,"yes",0
"LIT",2023-07-28,1987-11-01,"0",0,"PCO",1,"0",0,35.7371663244353,"yes",0
"LIT",2023-08-20,1987-11-01,"0",0,"PCO",1,"0",0,35.8001368925394,"yes",0
"LIT",2023-11-14,1987-11-01,"0",0,"PCO",1,"0",0,36.0355920602327,"yes",0
"LIT",2023-11-23,1987-11-01,"0",0,"PCO",1,"0",0,36.0602327173169,"yes",0
"LLA",2004-09-19,1994-11-01,"0",0,"0",0,"0",0,9.88364134154689,"no",0
"LLA",2006-08-01,1994-11-01,"0",0,"0",0,"0",0,11.7481177275838,"yes",1
"LLA",2009-07-23,1994-11-01,"0",0,"0",0,"0",0,14.7241615331964,"yes",1
"LLA",2014-08-31,1994-11-01,"0",0,"0",0,"0",0,19.8302532511978,"yes",1
"LLA",2016-06-02,1994-11-01,"ALP",1,"0",0,"0",0,21.5852156057495,"yes",0
"LLA",2016-06-19,1994-11-01,"ALP",1,"0",0,"0",0,21.6317590691307,"yes",0
"LLA",2022-04-24,1994-11-01,"0",0,"KUZ",1,"0",0,27.4770704996578,"yes",0
"LLA",2022-06-22,1994-11-01,"0",0,"KUZ",1,"0",0,27.6386036960986,"yes",0
"LLA",2023-08-27,1994-11-01,"0",0,"0",0,"0",0,28.8186173853525,"yes",1
"LLO",2001-09-20,1990-11-01,"0",0,"0",0,"0",0,10.8856947296372,"no",0
"LLO",2004-08-21,1990-11-01,"0",0,"0",0,"0",0,13.8042436687201,"yes",1
"LLO",2004-10-05,1990-11-01,"0",0,"0",0,"0",0,13.927446954141,"yes",1
"LLO",2004-10-23,1990-11-01,"0",0,"0",0,"0",0,13.9767282683094,"yes",1
"LLO",2005-07-09,1990-11-01,"0",0,"0",0,"0",0,14.6858316221766,"yes",1
"LLO",2005-11-15,1990-11-01,"0",0,"0",0,"0",0,15.0390143737166,"yes",1
"LLO",2006-08-31,1990-11-01,"0",0,"0",0,"0",0,15.8302532511978,"yes",1
"LLO",2011-06-23,1990-11-01,"0",0,"0",0,"0",0,20.6406570841889,"yes",1
"LLO",2012-10-29,1990-11-01,"0",0,"0",0,"OHA",1,21.9931553730322,"yes",1
"LLO",2015-09-04,1990-11-01,"0",0,"OHA",1,"0",0,24.8405201916496,"yes",0
"LNS",1996-09-08,1978-11-01,"0",0,"0",0,"0",0,17.8535249828884,"yes",1
"LNS",1996-09-09,1978-11-01,"0",0,"0",0,"0",0,17.8562628336756,"yes",1
"LNS",1996-10-21,1978-11-01,"0",0,"0",0,"0",0,17.9712525667351,"yes",1
"LNS",1997-09-22,1978-11-01,"0",0,"0",0,"0",0,18.8911704312115,"yes",1
"LNS",1997-10-07,1978-11-01,"0",0,"0",0,"0",0,18.9322381930185,"yes",1
"LNS",1997-10-22,1978-11-01,"0",0,"0",0,"0",0,18.9733059548255,"yes",1
"LNS",1998-07-02,1978-11-01,"0",0,"0",0,"0",0,19.6659822039699,"yes",1
"LNS",1999-02-17,1978-11-01,"0",0,"0",0,"0",0,20.2956878850103,"yes",1
"LNS",1999-02-18,1978-11-01,"0",0,"0",0,"0",0,20.2984257357974,"yes",1
"LNS",1999-04-07,1978-11-01,"0",0,"0",0,"0",0,20.4298425735797,"yes",1
"LNS",2001-07-25,1978-11-01,"PGP",1,"0",0,"0",0,22.7296372347707,"yes",0
"LNS",2001-08-21,1978-11-01,"PGP",1,"0",0,"0",0,22.8035592060233,"yes",0
"LNS",2003-07-08,1978-11-01,"0",0,"PGP",1,"0",0,24.6817248459959,"yes",0
"LNS",2004-07-19,1978-11-01,"0",0,"0",0,"CHR",1,25.7138945927447,"yes",1
"LNS",2004-10-12,1978-11-01,"0",0,"0",0,"CHR",1,25.9466119096509,"yes",1
"LNS",2004-10-20,1978-11-01,"0",0,"0",0,"CHR",1,25.968514715948,"yes",1
"LNS",2004-10-26,1978-11-01,"0",0,"0",0,"CHR",1,25.9849418206708,"yes",1
"LNS",2005-08-26,1978-11-01,"CHR",1,"0",0,"0",0,26.8172484599589,"yes",0
"LNS",2010-05-08,1978-11-01,"0",0,"WDS",1,"0",0,31.5154004106776,"yes",0
"LNS",2010-11-01,1978-11-01,"0",0,"WDS",1,"0",0,32,"yes",0
"LNS",2011-05-31,1978-11-01,"0",0,"WDS",1,"0",0,32.5776865160849,"yes",0
"LNS",2011-07-21,1978-11-01,"0",0,"WDS",1,"0",0,32.7173169062286,"yes",0
"LNS",2012-07-05,1978-11-01,"0",0,"0",0,"0",0,33.6755646817248,"yes",1
"LNS",2013-11-11,1978-11-01,"0",0,"0",0,"0",0,35.0280629705681,"yes",1
"LNS",2014-07-13,1978-11-01,"0",0,"0",0,"0",0,35.6960985626283,"yes",1
"LOL",1999-06-16,1999-03-05,"0",0,"0",0,"0",0,0.281998631074606,"no",0
"LOL",1999-07-04,1999-03-05,"0",0,"0",0,"0",0,0.331279945242984,"no",0
"LOL",1999-07-10,1999-03-05,"0",0,"0",0,"0",0,0.347707049965777,"no",0
"LOL",1999-07-12,1999-03-05,"0",0,"0",0,"0",0,0.353182751540041,"no",0
"LOL",1999-07-20,1999-03-05,"0",0,"0",0,"0",0,0.375085557837098,"no",0
"LOL",1999-07-21,1999-03-05,"0",0,"0",0,"0",0,0.37782340862423,"no",0
"LOL",1999-07-23,1999-03-05,"0",0,"0",0,"0",0,0.383299110198494,"no",0
"LOL",1999-08-09,1999-03-05,"0",0,"0",0,"0",0,0.42984257357974,"no",0
"LOL",1999-08-10,1999-03-05,"0",0,"0",0,"0",0,0.432580424366872,"no",0
"LOL",1999-08-14,1999-03-05,"0",0,"0",0,"0",0,0.4435318275154,"no",0
"LOL",1999-09-07,1999-03-05,"0",0,"0",0,"0",0,0.509240246406571,"no",0
"LOL",1999-09-10,1999-03-05,"0",0,"0",0,"0",0,0.517453798767967,"no",0
"LOL",1999-09-12,1999-03-05,"0",0,"0",0,"0",0,0.522929500342231,"no",0
"LOL",1999-09-15,1999-03-05,"0",0,"0",0,"0",0,0.531143052703628,"no",0
"LOL",1999-10-02,1999-03-05,"0",0,"0",0,"0",0,0.577686516084873,"no",0
"LOL",1999-11-04,1999-03-05,"0",0,"0",0,"0",0,0.668035592060233,"no",0
"LOO",2011-07-21,2010-11-01,"0",0,"0",0,"0",0,0.717316906228611,"no",0
"LOO",2011-11-04,2010-11-01,"0",0,"0",0,"0",0,1.00752908966461,"no",0
"LOO",2012-06-18,2010-11-01,"0",0,"0",0,"0",0,1.6290212183436,"no",0
"LOO",2012-09-19,2010-11-01,"0",0,"0",0,"0",0,1.88364134154689,"no",0
"LOO",2012-10-27,2010-11-01,"0",0,"0",0,"0",0,1.98767967145791,"no",0
"LOO",2013-06-22,2010-11-01,"0",0,"0",0,"0",0,2.63928815879535,"no",0
"LOO",2013-07-09,2010-11-01,"0",0,"0",0,"0",0,2.68583162217659,"no",0
"LOO",2013-07-23,2010-11-01,"0",0,"0",0,"0",0,2.72416153319644,"no",0
"LOO",2013-09-02,2010-11-01,"0",0,"0",0,"0",0,2.83641341546886,"no",0
"LOO",2013-10-30,2010-11-01,"0",0,"0",0,"0",0,2.99520876112252,"no",0
"LOO",2013-11-11,2010-11-01,"0",0,"0",0,"0",0,3.0280629705681,"no",0
"LOO",2013-11-17,2010-11-01,"0",0,"0",0,"0",0,3.0444900752909,"no",0
"LOO",2013-11-20,2010-11-01,"0",0,"0",0,"0",0,3.05270362765229,"no",0
"LOO",2015-04-29,2010-11-01,"0",0,"0",0,"0",0,4.49007529089665,"no",0
"LOO",2015-06-16,2010-11-01,"0",0,"0",0,"0",0,4.62149212867899,"no",0
"LOO",2015-06-18,2010-11-01,"0",0,"0",0,"0",0,4.62696783025325,"no",0
"LOO",2015-06-28,2010-11-01,"0",0,"0",0,"0",0,4.65434633812457,"no",0
"LOO",2015-08-08,2010-11-01,"0",0,"0",0,"0",0,4.76659822039699,"no",0
"LOO",2015-09-10,2010-11-01,"0",0,"0",0,"0",0,4.85694729637235,"no",0
"LOO",2016-06-27,2010-11-01,"0",0,"0",0,"0",0,5.65366187542779,"no",0
"LOO",2016-06-28,2010-11-01,"0",0,"0",0,"0",0,5.65639972621492,"no",0
"LOO",2016-07-14,2010-11-01,"0",0,"0",0,"0",0,5.70020533880903,"no",0
"LOO",2016-08-26,2010-11-01,"0",0,"0",0,"0",0,5.81793292265572,"no",0
"LOO",2016-09-29,2010-11-01,"0",0,"0",0,"0",0,5.91101984941821,"no",0
"LOO",2016-10-13,2010-11-01,"0",0,"0",0,"0",0,5.94934976043806,"no",0
"LOO",2017-06-19,2010-11-01,"0",0,"0",0,"0",0,6.63107460643395,"no",0
"LOO",2017-06-29,2010-11-01,"0",0,"0",0,"0",0,6.65845311430527,"no",0
"LOO",2017-10-10,2010-11-01,"0",0,"0",0,"0",0,6.94045174537988,"no",0
"LOO",2017-10-15,2010-11-01,"0",0,"0",0,"0",0,6.95414099931554,"no",0
"LOO",2018-05-31,2010-11-01,"0",0,"0",0,"0",0,7.57837097878166,"no",0
"LOO",2018-07-10,2010-11-01,"0",0,"0",0,"0",0,7.68788501026694,"no",0
"LOO",2018-08-19,2010-11-01,"0",0,"0",0,"0",0,7.79739904175222,"no",0
"LOO",2018-08-31,2010-11-01,"0",0,"0",0,"0",0,7.83025325119781,"no",0
"LOO",2019-06-30,2010-11-01,"0",0,"0",0,"0",0,8.65982203969884,"no",0
"LOO",2019-07-02,2010-11-01,"0",0,"0",0,"0",0,8.6652977412731,"no",0
"LOO",2019-07-22,2010-11-01,"0",0,"0",0,"0",0,8.72005475701574,"no",0
"LOO",2019-10-09,2010-11-01,"0",0,"0",0,"0",0,8.93634496919918,"no",0
"LOO",2019-11-10,2010-11-01,"0",0,"0",0,"0",0,9.02395619438741,"no",0
"LOO",2022-05-27,2010-11-01,"0",0,"0",0,"0",0,11.5674195756331,"yes",1
"LOO",2022-06-17,2010-11-01,"0",0,"0",0,"0",0,11.6249144421629,"yes",1
"LOO",2022-07-17,2010-11-01,"0",0,"0",0,"0",0,11.7070499657769,"yes",1
"LOO",2023-07-17,2010-11-01,"0",0,"0",0,"0",0,12.7063655030801,"yes",1
"LOO",2023-09-10,2010-11-01,"0",0,"0",0,"0",0,12.8569472963723,"yes",1
"LUF",1991-04-18,1974-11-01,"0",0,"0",0,"0",0,16.4599589322382,"yes",1
"LUF",1991-04-19,1974-11-01,"0",0,"0",0,"0",0,16.4626967830253,"yes",1
"LYR",2015-05-14,2007-11-01,"0",0,"0",0,"0",0,7.53182751540041,"no",0
"LYR",2015-06-03,2007-11-01,"0",0,"0",0,"0",0,7.58658453114305,"no",0
"LYR",2015-08-17,2007-11-01,"0",0,"0",0,"0",0,7.79192334017796,"no",0
"LYR",2015-09-08,2007-11-01,"0",0,"0",0,"0",0,7.85215605749487,"no",0
"LYR",2015-09-09,2007-11-01,"0",0,"0",0,"0",0,7.854893908282,"no",0
"LYR",2016-06-12,2007-11-01,"0",0,"0",0,"0",0,8.61327857631759,"no",0
"LYR",2016-07-07,2007-11-01,"0",0,"0",0,"0",0,8.68172484599589,"no",0
"LYR",2016-07-11,2007-11-01,"0",0,"0",0,"0",0,8.69267624914442,"no",0
"LYR",2016-08-28,2007-11-01,"0",0,"0",0,"0",0,8.82409308692676,"no",0
"LYR",2017-05-20,2007-11-01,"0",0,"0",0,"0",0,9.54962354551677,"no",0
"LYR",2017-05-30,2007-11-01,"0",0,"0",0,"0",0,9.57700205338809,"no",0
"LYR",2017-06-01,2007-11-01,"0",0,"0",0,"0",0,9.58247775496235,"no",0
"LYR",2017-07-01,2007-11-01,"0",0,"0",0,"0",0,9.66461327857632,"no",0
"LYR",2017-07-10,2007-11-01,"0",0,"0",0,"0",0,9.68925393566051,"no",0
"LYR",2017-07-15,2007-11-01,"0",0,"0",0,"0",0,9.70294318959617,"no",0
"LYR",2017-07-16,2007-11-01,"0",0,"0",0,"0",0,9.7056810403833,"no",0
"LYR",2017-07-22,2007-11-01,"0",0,"0",0,"0",0,9.72210814510609,"no",0
"LYR",2018-06-25,2007-11-01,"0",0,"0",0,"IOR",1,10.6475017111567,"yes",1
"LYR",2018-06-28,2007-11-01,"0",0,"0",0,"IOR",1,10.6557152635181,"yes",1
"LYR",2019-07-02,2007-11-01,"IOR",1,"0",0,"0",0,11.6659822039699,"yes",0
"LYR",2022-09-08,2007-11-01,"0",0,"0",0,"0",0,14.8528405201917,"yes",1
"LYR",2022-09-11,2007-11-01,"0",0,"0",0,"0",0,14.861054072553,"yes",1
"LYR",2022-09-12,2007-11-01,"0",0,"0",0,"0",0,14.8637919233402,"yes",1
"MAV",2003-10-01,1997-11-01,"0",0,"0",0,"0",0,5.91375770020534,"no",0
"MAV",2005-08-13,1997-11-01,"0",0,"0",0,"0",0,7.78097193702943,"no",0
"MAV",2022-04-24,1997-11-01,"RBL",1,"0",0,"0",0,24.476386036961,"yes",0
"MAV",2022-05-07,1997-11-01,"RBL",1,"0",0,"0",0,24.5119780971937,"yes",0
"MAV",2023-11-23,1997-11-01,"0",0,"RBL",1,"0",0,26.0588637919233,"yes",0
"MAX",2002-07-23,1987-11-01,"0",0,"0",0,"0",0,14.7241615331964,"yes",1
"MAX",2002-10-04,1987-11-01,"0",0,"0",0,"0",0,14.9240246406571,"yes",1
"MDC",1997-02-09,1983-11-01,"0",0,"MDM",1,"0",0,13.2758384668036,"yes",0
"MDC",2002-07-31,1983-11-01,"0",0,"MDH",1,"0",0,18.7460643394935,"yes",0
"MDC",2003-07-06,1983-11-01,"0",0,"0",0,"0",0,19.6769336071184,"yes",1
"MDC",2003-08-16,1983-11-01,"0",0,"0",0,"0",0,19.7891854893908,"yes",1
"MDC",2003-09-27,1983-11-01,"0",0,"0",0,"0",0,19.9041752224504,"yes",1
"MDC",2003-10-25,1983-11-01,"0",0,"0",0,"0",0,19.9808350444901,"yes",1
"MDC",2006-07-19,1983-11-01,"0",0,"0",0,"0",0,22.7132101300479,"yes",1
"MDC",2006-08-06,1983-11-01,"0",0,"0",0,"0",0,22.7624914442163,"yes",1
"MDC",2006-08-20,1983-11-01,"0",0,"0",0,"0",0,22.8008213552361,"yes",1
"MDC",2006-09-29,1983-11-01,"0",0,"0",0,"0",0,22.9103353867214,"yes",1
"MDH",2002-07-31,2000-11-01,"0",0,"0",0,"0",0,1.74401095140315,"no",0
"MDH",2003-07-06,2000-11-01,"0",0,"0",0,"0",0,2.67488021902806,"no",0
"MDH",2003-08-16,2000-11-01,"0",0,"0",0,"0",0,2.78713210130048,"no",0
"MDH",2003-09-27,2000-11-01,"0",0,"0",0,"0",0,2.90212183436003,"no",0
"MDH",2003-10-25,2000-11-01,"0",0,"0",0,"0",0,2.97878165639973,"no",0
"MDH",2006-07-19,2000-11-01,"0",0,"0",0,"0",0,5.71115674195756,"no",0
"MDH",2006-08-01,2000-11-01,"0",0,"0",0,"0",0,5.74674880219028,"no",0
"MDH",2006-08-06,2000-11-01,"0",0,"0",0,"0",0,5.76043805612594,"no",0
"MDH",2006-08-20,2000-11-01,"0",0,"0",0,"0",0,5.79876796714579,"no",0
"MDH",2006-09-29,2000-11-01,"0",0,"0",0,"0",0,5.90828199863107,"no",0
"MDH",2016-05-04,2000-11-01,"0",0,"0",0,"0",0,15.5044490075291,"yes",1
"MDH",2016-05-12,2000-11-01,"0",0,"0",0,"0",0,15.5263518138261,"yes",1
"MDH",2016-06-02,2000-11-01,"0",0,"0",0,"0",0,15.5838466803559,"yes",1
"MDH",2017-06-01,2000-11-01,"0",0,"0",0,"0",0,16.580424366872,"yes",1
"MDH",2019-05-31,2000-11-01,"0",0,"0",0,"CSH",1,18.5763175906913,"yes",1
"MDH",2019-06-24,2000-11-01,"0",0,"0",0,"CSH",1,18.6420260095825,"yes",1
"MDH",2019-06-25,2000-11-01,"0",0,"0",0,"CSH",1,18.6447638603696,"yes",1
"MDH",2019-07-05,2000-11-01,"0",0,"0",0,"CSH",1,18.6721423682409,"yes",1
"MDH",2019-09-24,2000-11-01,"0",0,"0",0,"CSH",1,18.8939082819986,"yes",1
"MDH",2019-09-25,2000-11-01,"0",0,"0",0,"CSH",1,18.8966461327858,"yes",1
"MDH",2022-05-28,2000-11-01,"0",0,"CSH",1,"0",0,21.5687885010267,"yes",0
"MDH",2022-06-13,2000-11-01,"0",0,"CSH",1,"0",0,21.6125941136208,"yes",0
"MDH",2022-07-08,2000-11-01,"0",0,"CSH",1,"0",0,21.6810403832991,"yes",0
"MDH",2023-06-19,2000-11-01,"0",0,"0",0,"0",0,22.6283367556468,"yes",1
"MDH",2023-06-21,2000-11-01,"0",0,"0",0,"0",0,22.6338124572211,"yes",1
"MDH",2023-07-06,2000-11-01,"0",0,"0",0,"0",0,22.6748802190281,"yes",1
"MDH",2023-09-22,2000-11-01,"0",0,"0",0,"0",0,22.8884325804244,"yes",1
"MEO",2002-11-14,1994-11-01,"0",0,"0",0,"0",0,8.03559206023272,"no",0
"MEO",2003-10-25,1994-11-01,"0",0,"0",0,"0",0,8.98015058179329,"no",0
"MEO",2004-09-19,1994-11-01,"0",0,"0",0,"0",0,9.88364134154689,"no",0
"MEO",2004-10-10,1994-11-01,"0",0,"0",0,"0",0,9.94113620807666,"no",0
"MEO",2006-08-01,1994-11-01,"0",0,"0",0,"PRR",1,11.7481177275838,"yes",1
"MEO",2009-10-18,1994-11-01,"0",0,"0",0,"0",0,14.9623545516769,"yes",1
"MEO",2011-06-23,1994-11-01,"GWL",1,"0",0,"0",0,16.6406570841889,"yes",0
"MEO",2012-10-29,1994-11-01,"0",0,"GWL",1,"0",0,17.9931553730322,"yes",0
"MEO",2013-09-16,1994-11-01,"0",0,"0",0,"0",0,18.8747433264887,"yes",1
"MEO",2013-10-14,1994-11-01,"0",0,"0",0,"0",0,18.9514031485284,"yes",1
"MEO",2014-09-26,1994-11-01,"KTH",1,"0",0,"0",0,19.9014373716632,"yes",0
"MEO",2015-08-06,1994-11-01,"0",0,"KTH",1,"0",0,20.7611225188227,"yes",0
"MEO",2015-08-28,1994-11-01,"0",0,"KTH",1,"0",0,20.8213552361396,"yes",0
"MEO",2022-09-28,1994-11-01,"0",0,"0",0,"0",0,27.9069130732375,"yes",1
"MEO",2023-06-10,1994-11-01,"0",0,"0",0,"0",0,28.6050650239562,"yes",1
"MEO",2023-07-13,1994-11-01,"0",0,"0",0,"0",0,28.6954140999316,"yes",1
"MEO",2023-08-13,1994-11-01,"0",0,"0",0,"0",0,28.7802874743326,"yes",1
"MER",1985-05-21,1976-11-01,"0",0,"0",0,"0",0,8.55030800821355,"no",0
"MER",1986-06-08,1976-11-01,"0",0,"0",0,"0",0,9.59890485968515,"no",0
"MER",1986-06-14,1976-11-01,"0",0,"0",0,"0",0,9.61533196440794,"no",0
